_id,uid,timestamp,activity,confidence
68b01134f71410eee4615a6b,test004,1756362799.0,['stationary'],high
68b01134f71410eee4615a6c,test004,1756362811.0,['stationary'],high
68b01134f71410eee4615a6d,test004,1756362819.0,['stationary'],high
68b01134f71410eee4615a6e,test004,1756362838.0,['stationary'],high
68b01134f71410eee4615a6f,test004,1756362915.0,['stationary'],high
68b01134f71410eee4615a70,test004,1756362970.0,['stationary'],high
68b01134f71410eee4615a71,test004,1756363026.0,['stationary'],high
68b01134f71410eee4615a72,test004,1756363035.0,['stationary'],high
68b01134f71410eee4615a73,test004,1756363076.0,['stationary'],high
68b01134f71410eee4615a74,test004,1756363213.0,['stationary'],high
68b01134f71410eee4615a75,test004,1756363234.0,['stationary'],high
68b01134f71410eee4615a76,test004,1756363392.0,['stationary'],high
68b01134f71410eee4615a77,test004,1756363414.0,['stationary'],high
68b01134f71410eee4615a78,test004,1756363428.0,['stationary'],high
68b01134f71410eee4615a79,test004,1756363434.0,['stationary'],high
68b01134f71410eee4615a7a,test004,1756363444.0,['stationary'],high
68b01134f71410eee4615a7b,test004,1756363482.0,['stationary'],high
68b01134f71410eee4615a7c,test004,1756363506.0,['stationary'],high
68b01134f71410eee4615a7d,test004,1756363523.0,['stationary'],high
68b01134f71410eee4615a7e,test004,1756363559.0,['stationary'],high
68b01134f71410eee4615a7f,test004,1756363568.0,['stationary'],high
68b01134f71410eee4615a80,test004,1756363619.0,['stationary'],high
68b01134f71410eee4615a81,test004,1756363639.0,['stationary'],high
68b01134f71410eee4615a82,test004,1756363665.0,['stationary'],high
68b01134f71410eee4615a83,test004,1756364286.0,['stationary'],high
68b01134f71410eee4615a84,test004,1756364476.0,['stationary'],high
68b01134f71410eee4615a85,test004,1756364642.0,['stationary'],high
68b01134f71410eee4615a86,test004,1756365788.0,['stationary'],high
68b01134f71410eee4615a87,test004,1756365795.0,['stationary'],high
68b01134f71410eee4615a88,test004,1756366003.0,['stationary'],high
68b02fabcaa34b18be413ebb,test004,1756367965.0,['stationary'],high
68b02fabcaa34b18be413ebc,test004,1756368012.0,['stationary'],high
68b02fabcaa34b18be413ebd,test004,1756368429.0,['stationary'],high
68b02fabcaa34b18be413ebe,test004,1756370628.0,['stationary'],high
68b02fabcaa34b18be413ebf,test004,1756373418.0,['stationary'],high
68b02fabcaa34b18be413ec0,test004,1756373766.0,['stationary'],high
68b02fabcaa34b18be413ec1,test004,1756373772.0,['stationary'],high
68b02fabcaa34b18be413ec2,test004,1756374253.0,['stationary'],high
68b04bcc391f35a011c6df54,test004,1756375346.0,['stationary'],high
68b04bcc391f35a011c6df55,test004,1756375888.0,['stationary'],high
68b04bcc391f35a011c6df56,test004,1756379309.0,['stationary'],high
68b04bcc391f35a011c6df57,test004,1756379323.0,['stationary'],high
68b04bcc391f35a011c6df58,test004,1756379359.0,['stationary'],high
68b04bcc391f35a011c6df59,test004,1756379946.0,['stationary'],high
68b04bcc391f35a011c6df5a,test004,1756380787.0,['stationary'],high
68b065953b1dbfac6485a18b,test004,1756382666.0,['stationary'],high
68b065953b1dbfac6485a18c,test004,1756383603.0,['stationary'],high
68b065953b1dbfac6485a18d,test004,1756383799.0,['stationary'],high
68b065953b1dbfac6485a18e,test004,1756385290.0,['stationary'],high
68b065953b1dbfac6485a18f,test004,1756385543.0,['stationary'],high
68b081b516c550625bb509dc,test004,1756389987.0,['stationary'],high
68b081b516c550625bb509dd,test004,1756390287.0,['stationary'],high
68b081b516c550625bb509de,test004,1756394256.0,['stationary'],high
68b081b516c550625bb509df,test004,1756394265.0,['stationary'],high
68b081b516c550625bb509e0,test004,1756394293.0,['stationary'],high
68b081b516c550625bb509e1,test004,1756394329.0,['stationary'],high
68b081b516c550625bb509e2,test004,1756394375.0,['stationary'],high
68b081b516c550625bb509e3,test004,1756394418.0,['stationary'],high
68b081b516c550625bb509e4,test004,1756394437.0,['stationary'],high
68b081b516c550625bb509e5,test004,1756394470.0,['stationary'],high
68b081b516c550625bb509e6,test004,1756394486.0,['stationary'],high
68b081b516c550625bb509e7,test004,1756394507.0,['stationary'],high
68b081b516c550625bb509e8,test004,1756394566.0,['stationary'],high
68b081b516c550625bb509e9,test004,1756394630.0,['stationary'],high
68b081b516c550625bb509ea,test004,1756394668.0,['stationary'],high
68b081b516c550625bb509eb,test004,1756394705.0,['stationary'],high
68b081b516c550625bb509ec,test004,1756394726.0,['stationary'],high
68b081b516c550625bb509ed,test004,1756394740.0,['stationary'],high
68b081b516c550625bb509ee,test004,1756394755.0,['stationary'],high
68b081b516c550625bb509ef,test004,1756394783.0,['stationary'],high
68b081b516c550625bb509f0,test004,1756394792.0,['stationary'],high
68b081b516c550625bb509f1,test004,1756394805.0,['stationary'],high
68b081b516c550625bb509f2,test004,1756394817.0,['stationary'],high
68b081b516c550625bb509f3,test004,1756394860.0,['stationary'],high
68b081b516c550625bb509f4,test004,1756394875.0,['stationary'],high
68b081b516c550625bb509f5,test004,1756394882.0,['stationary'],high
68b081b516c550625bb509f6,test004,1756394919.0,['stationary'],high
68b081b516c550625bb509f7,test004,1756395047.0,['stationary'],high
68b081b516c550625bb509f8,test004,1756395060.0,['stationary'],high
68b081b516c550625bb509f9,test004,1756395079.0,['stationary'],high
68b081b516c550625bb509fa,test004,1756395094.0,['stationary'],high
68b081b516c550625bb509fb,test004,1756395119.0,['stationary'],high
68b081b516c550625bb509fc,test004,1756395140.0,['stationary'],high
68b081b516c550625bb509fd,test004,1756395148.0,['stationary'],high
68b081b516c550625bb509fe,test004,1756395169.0,['stationary'],high
68b081b516c550625bb509ff,test004,1756395199.0,['stationary'],high
68b081b516c550625bb50a00,test004,1756395234.0,['stationary'],high
68b081b516c550625bb50a01,test004,1756395296.0,['stationary'],high
68b081b516c550625bb50a02,test004,1756395325.0,['stationary'],high
68b081b516c550625bb50a03,test004,1756395332.0,['stationary'],high
68b081b516c550625bb50a04,test004,1756395376.0,['stationary'],high
68b081b516c550625bb50a05,test004,1756395404.0,['stationary'],high
68b081b516c550625bb50a06,test004,1756395414.0,['stationary'],high
68b081b516c550625bb50a07,test004,1756395453.0,['stationary'],high
68b081b516c550625bb50a08,test004,1756395486.0,['stationary'],high
68b081b516c550625bb50a09,test004,1756395511.0,['stationary'],high
68b081b516c550625bb50a0a,test004,1756395535.0,['stationary'],high
68b081b516c550625bb50a0b,test004,1756395545.0,['stationary'],high
68b081b516c550625bb50a0c,test004,1756395563.0,['stationary'],high
68b081b516c550625bb50a0d,test004,1756395574.0,['stationary'],high
68b081b516c550625bb50a0e,test004,1756395579.0,['stationary'],high
68b081b516c550625bb50a0f,test004,1756395628.0,['stationary'],high
68b081b516c550625bb50a10,test004,1756395648.0,['stationary'],high
68b081b516c550625bb50a11,test004,1756395677.0,['stationary'],high
68b081b516c550625bb50a12,test004,1756395686.0,['stationary'],high
68b081b516c550625bb50a13,test004,1756395707.0,['stationary'],high
68b081b516c550625bb50a14,test004,1756395736.0,['stationary'],high
68b081b516c550625bb50a15,test004,1756395770.0,['stationary'],high
68b081b516c550625bb50a16,test004,1756395800.0,['stationary'],high
68b081b516c550625bb50a17,test004,1756395954.0,['stationary'],high
68b081b516c550625bb50a18,test004,1756396045.0,['stationary'],high
68b081b516c550625bb50a19,test004,1756396699.0,['stationary'],high
68b081b516c550625bb50a1a,test004,1756396931.0,['stationary'],high
68b081b516c550625bb50a1b,test004,1756397028.0,['walking'],high
68b081b516c550625bb50a1c,test004,1756397037.0,['stationary'],high
68b081b516c550625bb50a1d,test004,1756397045.0,['walking'],high
68b081b516c550625bb50a1e,test004,1756397094.0,['stationary'],high
68b081b516c550625bb50a1f,test004,1756397097.0,['stationary'],high
68b081b516c550625bb50a20,test004,1756397104.0,['stationary'],high
68b081b516c550625bb50a21,test004,1756397131.0,['stationary'],high
68b081b516c550625bb50a22,test004,1756397139.0,['stationary'],high
68b081b516c550625bb50a23,test004,1756397151.0,['stationary'],high
68b081b516c550625bb50a24,test004,1756397182.0,['stationary'],high
68b081b516c550625bb50a25,test004,1756397233.0,['stationary'],high
68b081b516c550625bb50a26,test004,1756397242.0,['stationary'],high
68b081b516c550625bb50a27,test004,1756397270.0,['stationary'],high
68b081b516c550625bb50a28,test004,1756397287.0,['stationary'],high
68b081b516c550625bb50a29,test004,1756397321.0,['stationary'],high
68b081b516c550625bb50a2a,test004,1756397340.0,['stationary'],high
68b081b516c550625bb50a2b,test004,1756397355.0,['stationary'],high
68b0a2850c85acded482a909,test004,1756397398.0,['stationary'],high
68b0a2850c85acded482a90a,test004,1756397409.0,['stationary'],high
68b0a2850c85acded482a90b,test004,1756397476.0,['stationary'],high
68b0a2850c85acded482a90c,test004,1756397499.0,['stationary'],high
68b0a2850c85acded482a90d,test004,1756397572.0,['stationary'],high
68b0a2850c85acded482a90e,test004,1756397579.0,['stationary'],high
68b0a2850c85acded482a90f,test004,1756397589.0,['stationary'],high
68b0a2850c85acded482a910,test004,1756397713.0,['stationary'],high
68b0a2850c85acded482a911,test004,1756397738.0,['stationary'],high
68b0a2850c85acded482a912,test004,1756397780.0,['stationary'],high
68b0a2850c85acded482a913,test004,1756397802.0,['stationary'],high
68b0a2850c85acded482a914,test004,1756397812.0,['stationary'],high
68b0a2850c85acded482a915,test004,1756397847.0,['stationary'],high
68b0a2850c85acded482a916,test004,1756397976.0,['stationary'],high
68b0a2850c85acded482a917,test004,1756397990.0,['stationary'],high
68b0a2850c85acded482a918,test004,1756398012.0,['stationary'],high
68b0a2850c85acded482a919,test004,1756398031.0,['stationary'],high
68b0a2850c85acded482a91a,test004,1756398074.0,['stationary'],high
68b0a2850c85acded482a91b,test004,1756398086.0,['stationary'],high
68b0a2850c85acded482a91c,test004,1756398138.0,['stationary'],high
68b0a2850c85acded482a91d,test004,1756398161.0,['stationary'],high
68b0a2850c85acded482a91e,test004,1756398201.0,['stationary'],high
68b0a2850c85acded482a91f,test004,1756398240.0,['stationary'],high
68b0a2850c85acded482a920,test004,1756398252.0,['stationary'],high
68b0a2850c85acded482a921,test004,1756398280.0,['stationary'],high
68b0a2850c85acded482a922,test004,1756398299.0,['stationary'],high
68b0a2850c85acded482a923,test004,1756398343.0,['stationary'],high
68b0a2850c85acded482a924,test004,1756398363.0,['stationary'],high
68b0a2850c85acded482a925,test004,1756398386.0,['stationary'],high
68b0a2850c85acded482a926,test004,1756398590.0,['stationary'],high
68b0a2850c85acded482a927,test004,1756398672.0,['stationary'],high
68b0a2850c85acded482a928,test004,1756398771.0,['stationary'],high
68b0a2850c85acded482a929,test004,1756398817.0,['stationary'],high
68b0a2850c85acded482a92a,test004,1756398830.0,['stationary'],high
68b0a2850c85acded482a92b,test004,1756398843.0,['stationary'],high
68b0a2850c85acded482a92c,test004,1756398861.0,['stationary'],high
68b0a2850c85acded482a92d,test004,1756398882.0,['stationary'],high
68b0a2850c85acded482a92e,test004,1756399382.0,['stationary'],high
68b0a2850c85acded482a92f,test004,1756401162.0,['stationary'],high
68b0a2850c85acded482a930,test004,1756401188.0,['stationary'],high
68b0a2850c85acded482a931,test004,1756401203.0,['stationary'],high
68b0a2850c85acded482a932,test004,1756401222.0,['stationary'],high
68b0a2850c85acded482a933,test004,1756404323.0,['stationary'],high
68b0a2850c85acded482a934,test004,1756404345.0,['stationary'],high
68b0a2850c85acded482a935,test004,1756404361.0,['stationary'],high
68b0a2850c85acded482a936,test004,1756404396.0,['stationary'],high
68b0a2850c85acded482a937,test004,1756404430.0,['stationary'],high
68b0a2850c85acded482a938,test004,1756404479.0,['stationary'],high
68b0a2850c85acded482a939,test004,1756404498.0,['stationary'],high
68b0a2850c85acded482a93a,test004,1756404515.0,['stationary'],high
68b0c356edd31c6378dc86db,test004,1756404688.0,['stationary'],high
68b0c356edd31c6378dc86dc,test004,1756404901.0,['stationary'],high
68b0c356edd31c6378dc86dd,test004,1756404915.0,['stationary'],high
68b0c356edd31c6378dc86de,test004,1756404947.0,['stationary'],high
68b0c356edd31c6378dc86df,test004,1756404969.0,['stationary'],high
68b0c356edd31c6378dc86e0,test004,1756404994.0,['stationary'],high
68b0c356edd31c6378dc86e1,test004,1756405017.0,['stationary'],high
68b0c356edd31c6378dc86e2,test004,1756405051.0,['stationary'],high
68b0c356edd31c6378dc86e3,test004,1756405062.0,['stationary'],high
68b0c356edd31c6378dc86e4,test004,1756405094.0,['stationary'],high
68b0c356edd31c6378dc86e5,test004,1756405105.0,['stationary'],high
68b0c356edd31c6378dc86e6,test004,1756405146.0,['stationary'],high
68b0c356edd31c6378dc86e7,test004,1756405194.0,['stationary'],high
68b0c356edd31c6378dc86e8,test004,1756405230.0,['stationary'],high
68b0c356edd31c6378dc86e9,test004,1756405236.0,['stationary'],high
68b0c356edd31c6378dc86ea,test004,1756405323.0,['stationary'],high
68b0c356edd31c6378dc86eb,test004,1756405426.0,['stationary'],high
68b0c356edd31c6378dc86ec,test004,1756405464.0,['stationary'],high
68b0c356edd31c6378dc86ed,test004,1756405580.0,['stationary'],high
68b0c356edd31c6378dc86ee,test004,1756405609.0,['stationary'],high
68b0c356edd31c6378dc86ef,test004,1756405637.0,['stationary'],high
68b0c356edd31c6378dc86f0,test004,1756405681.0,['stationary'],high
68b0c356edd31c6378dc86f1,test004,1756405729.0,['stationary'],high
68b0c356edd31c6378dc86f2,test004,1756405747.0,['stationary'],high
68b0c356edd31c6378dc86f3,test004,1756405765.0,['stationary'],high
68b0c356edd31c6378dc86f4,test004,1756405792.0,['stationary'],high
68b0c356edd31c6378dc86f5,test004,1756405833.0,['stationary'],high
68b0c356edd31c6378dc86f6,test004,1756405845.0,['stationary'],high
68b0c356edd31c6378dc86f7,test004,1756405850.0,['stationary'],high
68b0c356edd31c6378dc86f8,test004,1756405891.0,['stationary'],high
68b0c356edd31c6378dc86f9,test004,1756406006.0,['stationary'],high
68b0c356edd31c6378dc86fa,test004,1756406019.0,['stationary'],high
68b0c356edd31c6378dc86fb,test004,1756406102.0,['stationary'],high
68b0c356edd31c6378dc86fc,test004,1756406119.0,['stationary'],high
68b0c356edd31c6378dc86fd,test004,1756406143.0,['stationary'],high
68b0c356edd31c6378dc86fe,test004,1756406406.0,['stationary'],high
68b0c356edd31c6378dc86ff,test004,1756406426.0,['stationary'],high
68b0c356edd31c6378dc8700,test004,1756407220.0,['stationary'],high
68b0c356edd31c6378dc8701,test004,1756407261.0,['stationary'],high
68b0c356edd31c6378dc8702,test004,1756407595.0,['stationary'],high
68b0c356edd31c6378dc8703,test004,1756407765.0,['stationary'],high
68b0c356edd31c6378dc8704,test004,1756407867.0,['stationary'],high
68b0c356edd31c6378dc8705,test004,1756408276.0,['stationary'],high
68b0c356edd31c6378dc8706,test004,1756408417.0,['stationary'],high
68b0c356edd31c6378dc8707,test004,1756408480.0,['stationary'],high
68b0c356edd31c6378dc8708,test004,1756408611.0,['stationary'],high
68b0c356edd31c6378dc8709,test004,1756408801.0,['stationary'],high
68b0c356edd31c6378dc870a,test004,1756408941.0,['stationary'],high
68b0c356edd31c6378dc870b,test004,1756409205.0,['stationary'],high
68b0c356edd31c6378dc870c,test004,1756409221.0,['stationary'],high
68b0c356edd31c6378dc870d,test004,1756409326.0,['stationary'],high
68b0c356edd31c6378dc870e,test004,1756409573.0,['stationary'],high
68b0c356edd31c6378dc870f,test004,1756409690.0,['stationary'],high
68b0c356edd31c6378dc8710,test004,1756409764.0,['stationary'],high
68b0c356edd31c6378dc8711,test004,1756409852.0,['stationary'],high
68b0c356edd31c6378dc8712,test004,1756409870.0,['stationary'],high
68b0c356edd31c6378dc8713,test004,1756409890.0,['stationary'],high
68b0c356edd31c6378dc8714,test004,1756409902.0,['stationary'],high
68b0c356edd31c6378dc8715,test004,1756409976.0,['stationary'],high
68b0c356edd31c6378dc8716,test004,1756410126.0,['stationary'],high
68b0c356edd31c6378dc8717,test004,1756410140.0,['stationary'],high
68b0c356edd31c6378dc8718,test004,1756410145.0,['stationary'],high
68b0c356edd31c6378dc8719,test004,1756410175.0,['stationary'],high
68b0c356edd31c6378dc871a,test004,1756410257.0,['stationary'],high
68b0c356edd31c6378dc871b,test004,1756410355.0,['stationary'],high
68b0c356edd31c6378dc871c,test004,1756410423.0,['stationary'],high
68b0c356edd31c6378dc871d,test004,1756410443.0,['stationary'],high
68b0c356edd31c6378dc871e,test004,1756410616.0,['stationary'],high
68b0c356edd31c6378dc871f,test004,1756410817.0,['stationary'],high
68b0c356edd31c6378dc8720,test004,1756410841.0,['stationary'],high
68b0c356edd31c6378dc8721,test004,1756411001.0,['stationary'],high
68b0c356edd31c6378dc8722,test004,1756411019.0,['walking'],high
68b0c356edd31c6378dc8723,test004,1756411086.0,['stationary'],high
68b0c356edd31c6378dc8724,test004,1756411131.0,['stationary'],high
68b0c356edd31c6378dc8725,test004,1756411196.0,['walking'],high
68b0c356edd31c6378dc8726,test004,1756411207.0,['stationary'],high
68b0c356edd31c6378dc8727,test004,1756411227.0,['walking'],high
68b0c356edd31c6378dc8728,test004,1756411355.0,['stationary'],high
68b0c356edd31c6378dc8729,test004,1756411377.0,['stationary'],high
68b0c356edd31c6378dc872a,test004,1756411403.0,['stationary'],high
68b0c356edd31c6378dc872b,test004,1756411423.0,['stationary'],high
68b0c356edd31c6378dc872c,test004,1756411436.0,['stationary'],high
68b0c356edd31c6378dc872d,test004,1756411450.0,['stationary'],high
68b0c356edd31c6378dc872e,test004,1756411504.0,['stationary'],high
68b0c356edd31c6378dc872f,test004,1756411542.0,['stationary'],high
68b0dac3d57e47ec54a5b4a5,test004,1756411948.0,['walking'],high
68b0dac3d57e47ec54a5b4a6,test004,1756412034.0,['running'],high
68b0dac3d57e47ec54a5b4a7,test004,1756412052.0,['walking'],high
68b0dac3d57e47ec54a5b4a8,test004,1756412169.0,['stationary'],high
68b0dac3d57e47ec54a5b4a9,test004,1756412197.0,['stationary'],high
68b0dac3d57e47ec54a5b4aa,test004,1756412211.0,['stationary'],high
68b0dac3d57e47ec54a5b4ab,test004,1756412224.0,['stationary'],high
68b0dac3d57e47ec54a5b4ac,test004,1756412237.0,['stationary'],high
68b0dac3d57e47ec54a5b4ad,test004,1756412433.0,['automotive'],high
68b0dac3d57e47ec54a5b4ae,test004,1756412456.0,['automotive'],high
68b0dac3d57e47ec54a5b4af,test004,1756412471.0,"['stationary', 'automotive']",high
68b0dac3d57e47ec54a5b4b0,test004,1756412482.0,['automotive'],high
68b0dac3d57e47ec54a5b4b1,test004,1756412501.0,"['stationary', 'automotive']",high
68b0dac3d57e47ec54a5b4b2,test004,1756412511.0,['automotive'],high
68b0dac3d57e47ec54a5b4b3,test004,1756412571.0,"['stationary', 'automotive']",high
68b0dac3d57e47ec54a5b4b4,test004,1756412573.0,['automotive'],high
68b0dac3d57e47ec54a5b4b5,test004,1756412672.0,['walking'],high
68b0dac3d57e47ec54a5b4b6,test004,1756413338.0,['stationary'],high
68b0dac3d57e47ec54a5b4b7,test004,1756413421.0,['stationary'],high
68b0dac3d57e47ec54a5b4b8,test004,1756413436.0,['stationary'],high
68b0dac3d57e47ec54a5b4b9,test004,1756413456.0,['stationary'],high
68b0dac3d57e47ec54a5b4ba,test004,1756413483.0,['stationary'],high
68b0dac3d57e47ec54a5b4bb,test004,1756413543.0,['stationary'],high
68b0dac3d57e47ec54a5b4bc,test004,1756413556.0,['stationary'],high
68b0dac3d57e47ec54a5b4bd,test004,1756413582.0,['stationary'],high
68b0dac3d57e47ec54a5b4be,test004,1756413608.0,['stationary'],high
68b0dac3d57e47ec54a5b4bf,test004,1756413647.0,['stationary'],high
68b0dac3d57e47ec54a5b4c0,test004,1756413706.0,['stationary'],high
68b0dac3d57e47ec54a5b4c1,test004,1756413734.0,['stationary'],high
68b0dac3d57e47ec54a5b4c2,test004,1756413745.0,['stationary'],high
68b0dac3d57e47ec54a5b4c3,test004,1756413755.0,['stationary'],high
68b0dac3d57e47ec54a5b4c4,test004,1756413874.0,['stationary'],high
68b0dac3d57e47ec54a5b4c5,test004,1756413906.0,['stationary'],high
68b0dac3d57e47ec54a5b4c6,test004,1756413940.0,['stationary'],high
68b0dac3d57e47ec54a5b4c7,test004,1756414053.0,['stationary'],high
68b0dac3d57e47ec54a5b4c8,test004,1756414130.0,['walking'],high
68b0dac3d57e47ec54a5b4c9,test004,1756414385.0,['walking'],high
68b0dac3d57e47ec54a5b4ca,test004,1756414511.0,['stationary'],high
68b0dac3d57e47ec54a5b4cb,test004,1756414613.0,['walking'],high
68b0dac3d57e47ec54a5b4cc,test004,1756414638.0,['stationary'],high
68b0dac3d57e47ec54a5b4cd,test004,1756414639.0,['walking'],high
68b0dac3d57e47ec54a5b4ce,test004,1756414642.0,['stationary'],high
68b0dac3d57e47ec54a5b4cf,test004,1756414646.0,['walking'],high
68b0dac3d57e47ec54a5b4d0,test004,1756414651.0,['stationary'],high
68b0dac3d57e47ec54a5b4d1,test004,1756414655.0,['walking'],high
68b0dac3d57e47ec54a5b4d2,test004,1756414669.0,['stationary'],high
68b0dac3d57e47ec54a5b4d3,test004,1756414694.0,['stationary'],high
68b0dac3d57e47ec54a5b4d4,test004,1756414735.0,['stationary'],high
68b0dac3d57e47ec54a5b4d5,test004,1756414807.0,['stationary'],high
68b0dac3d57e47ec54a5b4d6,test004,1756414834.0,['stationary'],high
68b0dac3d57e47ec54a5b4d7,test004,1756414861.0,['stationary'],high
68b0dac3d57e47ec54a5b4d8,test004,1756414888.0,['stationary'],high
68b0dac3d57e47ec54a5b4d9,test004,1756414920.0,['stationary'],high
68b0dac3d57e47ec54a5b4da,test004,1756414948.0,['stationary'],high
68b0dac3d57e47ec54a5b4db,test004,1756414978.0,['stationary'],high
68b0dac3d57e47ec54a5b4dc,test004,1756415011.0,['stationary'],high
68b0dac3d57e47ec54a5b4dd,test004,1756415021.0,['stationary'],high
68b0dac3d57e47ec54a5b4de,test004,1756415039.0,['stationary'],high
68b0dac3d57e47ec54a5b4df,test004,1756415056.0,['stationary'],high
68b0dac3d57e47ec54a5b4e0,test004,1756415073.0,['stationary'],high
68b0dac3d57e47ec54a5b4e1,test004,1756415088.0,['stationary'],high
68b0dac3d57e47ec54a5b4e2,test004,1756415104.0,['stationary'],high
68b0dac3d57e47ec54a5b4e3,test004,1756415145.0,['stationary'],high
68b0dac3d57e47ec54a5b4e4,test004,1756415175.0,['stationary'],high
68b0dac3d57e47ec54a5b4e5,test004,1756415217.0,['stationary'],high
68b0dac3d57e47ec54a5b4e6,test004,1756415369.0,['stationary'],high
68b0dac3d57e47ec54a5b4e7,test004,1756415398.0,['stationary'],high
68b0dac3d57e47ec54a5b4e8,test004,1756415440.0,['stationary'],high
68b0dac3d57e47ec54a5b4e9,test004,1756415470.0,['stationary'],high
68b0dac3d57e47ec54a5b4ea,test004,1756415565.0,['stationary'],high
68b0dac3d57e47ec54a5b4eb,test004,1756415789.0,['stationary'],high
68b0dac3d57e47ec54a5b4ec,test004,1756415844.0,['stationary'],high
68b0dac3d57e47ec54a5b4ed,test004,1756415855.0,['stationary'],high
68b0dac3d57e47ec54a5b4ee,test004,1756415893.0,['stationary'],high
68b0dac3d57e47ec54a5b4ef,test004,1756415914.0,['stationary'],high
68b0dac3d57e47ec54a5b4f0,test004,1756415935.0,['stationary'],high
68b0dac3d57e47ec54a5b4f1,test004,1756415963.0,['stationary'],high
68b0dac3d57e47ec54a5b4f2,test004,1756416003.0,['stationary'],high
68b0f48cf65f649899b9bf30,test004,1756419268.0,['stationary'],high
68b0f48cf65f649899b9bf31,test004,1756419456.0,['stationary'],high
