_id,uid,event_id,timestamp,heart_rate,status
68afe0166ce213cee7673810,test004,442,1756353970,106.0,LOCKED
68afe0166ce213cee7673811,test004,442,1756353980,107.0,LOCKED
68afe0166ce213cee7673812,test004,442,1756353990,107.0,LOCKED
68afe0166ce213cee7673813,test004,442,1756354000,109.0,LOCKED
68afe0166ce213cee7673814,test004,442,1756354010,111.0,LOCKED
68afe0166ce213cee7673815,test004,442,1756354020,111.0,LOCKED
68afe0166ce213cee7673816,test004,442,1756354030,109.0,LOCKED
68afe0166ce213cee7673817,test004,442,1756354040,110.0,SEARCHING
68afe0166ce213cee7673818,test004,442,1756354050,110.0,SEARCHING
68afe0166ce213cee7673819,test004,442,1756354060,109.0,SEARCHING
68afe0166ce213cee767381a,test004,442,1756354070,109.0,SEARCHING
68afe0166ce213cee767381b,test004,442,1756354080,109.0,SEARCHING
68afe0166ce213cee767381c,test004,442,1756354090,104.0,SEARCHING
68afe0166ce213cee767381d,test004,442,1756354100,106.0,SEARCHING
68afe0166ce213cee767381e,test004,442,1756354110,105.0,SEARCHING
68afe0166ce213cee767381f,test004,442,1756354120,105.0,SEARCHING
68afe0166ce213cee7673820,test004,442,1756354130,101.0,SEARCHING
68afe0166ce213cee7673821,test004,442,1756354140,99.0,SEARCHING
68afe0166ce213cee7673822,test004,442,1756354150,97.0,SEARCHING
68afe0166ce213cee7673823,test004,442,1756354160,103.0,SEARCHING
68afe0166ce213cee7673824,test004,442,1756354170,105.0,SEARCHING
68afe0166ce213cee7673825,test004,442,1756354180,103.0,SEARCHING
68afe0166ce213cee7673826,test004,442,1756354190,102.0,SEARCHING
68afe0166ce213cee7673827,test004,442,1756354200,99.0,SEARCHING
68afe0166ce213cee7673828,test004,442,1756354210,100.0,SEARCHING
68afe0166ce213cee7673829,test004,442,1756354220,101.0,SEARCHING
68afe0166ce213cee767382a,test004,442,1756354230,102.0,SEARCHING
68afe0166ce213cee767382b,test004,442,1756354240,95.0,LOCKED
68afe0166ce213cee767382c,test004,442,1756354250,99.0,LOCKED
68afe0166ce213cee767382d,test004,442,1756354260,97.0,LOCKED
68afe0166ce213cee767382e,test004,442,1756354270,101.0,LOCKED
68afe0166ce213cee767382f,test004,442,1756354280,105.0,LOCKED
68afe01e6ce213cee767ec95,test004,442,1756354290,106.0,LOCKED
68afe01e6ce213cee767ec96,test004,442,1756354300,106.0,LOCKED
68afe01e6ce213cee767ec97,test004,442,1756354310,108.0,LOCKED
68afe01e6ce213cee767ec98,test004,442,1756354320,109.0,LOCKED
68afe01e6ce213cee767ec99,test004,442,1756354330,106.0,LOCKED
68afe01e6ce213cee767ec9a,test004,442,1756354340,103.0,SEARCHING
68afe01e6ce213cee767ec9b,test004,442,1756354350,107.0,SEARCHING
68afe01e6ce213cee767ec9c,test004,442,1756354360,105.0,SEARCHING
68afe01e6ce213cee767ec9d,test004,442,1756354370,105.0,SEARCHING
68afe01e6ce213cee767ec9e,test004,442,1756354380,104.0,SEARCHING
68afe01e6ce213cee767ec9f,test004,442,1756354390,107.0,SEARCHING
68afe01e6ce213cee767eca0,test004,442,1756354400,105.0,SEARCHING
68afe01e6ce213cee767eca1,test004,442,1756354410,108.0,SEARCHING
68afe01e6ce213cee767eca2,test004,442,1756354420,110.0,SEARCHING
68afe01e6ce213cee767eca3,test004,442,1756354430,110.0,SEARCHING
68afe01e6ce213cee767eca4,test004,442,1756354440,108.0,SEARCHING
68afe01e6ce213cee767eca5,test004,442,1756354450,109.0,SEARCHING
68afe01e6ce213cee767eca6,test004,442,1756354460,108.0,SEARCHING
68afe01e6ce213cee767eca7,test004,442,1756354470,102.0,SEARCHING
68afe01e6ce213cee767eca8,test004,442,1756354480,105.0,SEARCHING
68afe01e6ce213cee767eca9,test004,442,1756354490,108.0,LOCKED
68afe01e6ce213cee767ecaa,test004,442,1756354500,111.0,LOCKED
68afe01e6ce213cee767ecab,test004,442,1756354510,112.0,LOCKED
68afe01e6ce213cee767ecac,test004,442,1756354520,111.0,LOCKED
68afe01e6ce213cee767ecad,test004,442,1756354530,106.0,LOCKED
68afe01e6ce213cee767ecae,test004,442,1756354540,105.0,SEARCHING
68afe01e6ce213cee767ecaf,test004,442,1756354550,107.0,SEARCHING
68afe01e6ce213cee767ecb0,test004,442,1756354560,111.0,SEARCHING
68afe01e6ce213cee767ecb1,test004,442,1756354570,106.0,SEARCHING
68afe01e6ce213cee767ecb2,test004,442,1756354580,107.0,SEARCHING
68afe01e6ce213cee767ecb3,test004,442,1756354590,106.0,SEARCHING
68afe01e6ce213cee767ecb4,test004,442,1756354600,102.0,SEARCHING
68afe01e6ce213cee767ecb5,test004,442,1756354610,99.0,SEARCHING
68afe01e6ce213cee767ecb6,test004,442,1756354620,97.0,SEARCHING
68afe01e6ce213cee767ecb7,test004,442,1756354630,101.0,SEARCHING
68afe01e6ce213cee767ecb8,test004,442,1756354640,101.0,SEARCHING
68afe01e6ce213cee767ecb9,test004,442,1756354650,101.0,SEARCHING
68afe01e6ce213cee767ecba,test004,442,1756354660,100.0,SEARCHING
68afe01e6ce213cee767ecbb,test004,442,1756354670,104.0,SEARCHING
68afe01e6ce213cee767ecbc,test004,442,1756354680,103.0,SEARCHING
68afe01e6ce213cee767ecbd,test004,442,1756354690,100.0,LOCKED
68afe01e6ce213cee767ecbe,test004,442,1756354700,99.0,LOCKED
68afe01e6ce213cee767ecbf,test004,442,1756354710,99.0,LOCKED
68afe01e6ce213cee767ecc0,test004,442,1756354720,113.0,LOCKED
68afe01e6ce213cee767ecc1,test004,442,1756354730,110.0,LOCKED
68afe01e6ce213cee767ecc2,test004,442,1756354740,113.0,SEARCHING
68afe01e6ce213cee767ecc3,test004,442,1756354750,118.0,SEARCHING
68afe01e6ce213cee767ecc4,test004,442,1756354760,120.0,SEARCHING
68afe01e6ce213cee767ecc5,test004,442,1756354770,118.0,SEARCHING
68afe01e6ce213cee767ecc6,test004,442,1756354780,107.0,SEARCHING
68afe01e6ce213cee767ecc7,test004,442,1756354790,106.0,LOCKED
68afe01e6ce213cee767ecc8,test004,442,1756354800,107.0,LOCKED
68afe01e6ce213cee767ecc9,test004,442,1756354810,110.0,LOCKED
68afe01e6ce213cee767ecca,test004,442,1756354820,105.0,LOCKED
68afe01e6ce213cee767eccb,test004,442,1756354830,99.0,LOCKED
68afe01e6ce213cee767eccc,test004,442,1756354840,103.0,LOCKED
68afe01e6ce213cee767eccd,test004,442,1756354850,101.0,LOCKED
68afe01e6ce213cee767ecce,test004,442,1756354860,102.0,LOCKED
68afe01e6ce213cee767eccf,test004,442,1756354870,102.0,LOCKED
68afe01e6ce213cee767ecd0,test004,442,1756354880,101.0,LOCKED
68afe0146ce213cee766f890,test004,442,1756354890,101.0,LOCKED
68afe0146ce213cee766f891,test004,442,1756354900,102.0,LOCKED
68afe0146ce213cee766f892,test004,442,1756354910,101.0,LOCKED
68afe0146ce213cee766f893,test004,442,1756354920,104.0,LOCKED
68afe0146ce213cee766f894,test004,442,1756354930,98.0,LOCKED
68afe0146ce213cee766f895,test004,442,1756354940,96.0,LOCKED
68afe0146ce213cee766f896,test004,442,1756354950,97.0,LOCKED
68afe0146ce213cee766f897,test004,442,1756354960,98.0,LOCKED
68afe0146ce213cee766f898,test004,442,1756354970,98.0,LOCKED
68afe0146ce213cee766f899,test004,442,1756354980,99.0,LOCKED
68afe0146ce213cee766f89a,test004,442,1756354990,97.0,SEARCHING
68afe0146ce213cee766f89b,test004,442,1756355000,98.0,SEARCHING
68afe0146ce213cee766f89c,test004,442,1756355010,102.0,SEARCHING
68afe0146ce213cee766f89d,test004,442,1756355020,106.0,SEARCHING
68afe0146ce213cee766f89e,test004,442,1756355030,105.0,SEARCHING
68afe0146ce213cee766f89f,test004,442,1756355040,103.0,LOCKED
68afe0146ce213cee766f8a0,test004,442,1756355050,100.0,LOCKED
68afe0146ce213cee766f8a1,test004,442,1756355060,103.0,LOCKED
68afe0146ce213cee766f8a2,test004,442,1756355070,103.0,LOCKED
68afe0146ce213cee766f8a3,test004,442,1756355080,105.0,LOCKED
68afe0146ce213cee766f8a4,test004,442,1756355090,102.0,LOCKED
68afe0146ce213cee766f8a5,test004,442,1756355100,101.0,LOCKED
68afe0146ce213cee766f8a6,test004,442,1756355110,105.0,LOCKED
68afe0146ce213cee766f8a7,test004,442,1756355120,109.0,LOCKED
68afe0146ce213cee766f8a8,test004,442,1756355130,107.0,LOCKED
68afe0146ce213cee766f8a9,test004,442,1756355140,112.0,SEARCHING
68afe0146ce213cee766f8aa,test004,442,1756355150,117.0,SEARCHING
68afe0146ce213cee766f8ab,test004,442,1756355160,116.0,SEARCHING
68afe0146ce213cee766f8ac,test004,442,1756355170,118.0,SEARCHING
68afe0146ce213cee766f8ad,test004,442,1756355180,120.0,SEARCHING
68afe0146ce213cee766f8ae,test004,442,1756355190,120.0,SEARCHING
68afe0146ce213cee766f8af,test004,442,1756355200,122.0,SEARCHING
68afe0146ce213cee766f8b0,test004,442,1756355210,122.0,SEARCHING
68afe0146ce213cee766f8b1,test004,442,1756355220,127.0,SEARCHING
68afe0146ce213cee766f8b2,test004,442,1756355230,123.0,SEARCHING
68afe0146ce213cee766f8b3,test004,442,1756355240,123.0,SEARCHING
68afe0146ce213cee766f8b4,test004,442,1756355250,127.0,SEARCHING
68afe0146ce213cee766f8b5,test004,442,1756355260,125.0,SEARCHING
68afe0146ce213cee766f8b6,test004,442,1756355270,123.0,SEARCHING
68afe0146ce213cee766f8b7,test004,442,1756355280,125.0,SEARCHING
68afe0146ce213cee766f8b8,test004,442,1756355290,125.0,SEARCHING
68afe0146ce213cee766f8b9,test004,442,1756355300,124.0,SEARCHING
68afe0146ce213cee766f8ba,test004,442,1756355310,121.0,SEARCHING
68afe0146ce213cee766f8bb,test004,442,1756355320,122.0,SEARCHING
68afe0146ce213cee766f8bc,test004,442,1756355330,121.0,SEARCHING
68afe0146ce213cee766f8bd,test004,442,1756355340,119.0,LOCKED
68afe0146ce213cee766f8be,test004,442,1756355350,122.0,LOCKED
68afe0146ce213cee766f8bf,test004,442,1756355360,124.0,LOCKED
68afe0146ce213cee766f8c0,test004,442,1756355370,122.0,LOCKED
68afe0146ce213cee766f8c1,test004,442,1756355380,121.0,LOCKED
68afe0146ce213cee766f8c2,test004,442,1756355390,121.0,SEARCHING
68afe0146ce213cee766f8c3,test004,442,1756355400,120.0,SEARCHING
68afe0146ce213cee766f8c4,test004,442,1756355410,121.0,SEARCHING
68afe0146ce213cee766f8c5,test004,442,1756355420,120.0,SEARCHING
68afe0146ce213cee766f8c6,test004,442,1756355430,120.0,SEARCHING
68afe0146ce213cee766f8c7,test004,442,1756355440,121.0,SEARCHING
68afe0146ce213cee766f8c8,test004,442,1756355450,122.0,SEARCHING
68afe0146ce213cee766f8c9,test004,442,1756355460,120.0,SEARCHING
68afe0146ce213cee766f8ca,test004,442,1756355470,120.0,SEARCHING
68afe0146ce213cee766f8cb,test004,442,1756355480,124.0,SEARCHING
68afe0106ce213cee766b0b8,test004,442,1756355490,114.0,LOCKED
68afe0106ce213cee766b0b9,test004,442,1756355500,114.0,LOCKED
68afe0106ce213cee766b0ba,test004,442,1756355510,116.0,LOCKED
68afe0106ce213cee766b0bb,test004,442,1756355520,114.0,LOCKED
68afe0106ce213cee766b0bc,test004,442,1756355530,110.0,LOCKED
68afe0106ce213cee766b0bd,test004,442,1756355540,109.0,LOCKED
68afe0106ce213cee766b0be,test004,442,1756355550,106.0,LOCKED
68afe0106ce213cee766b0bf,test004,442,1756355560,108.0,LOCKED
68afe0106ce213cee766b0c0,test004,442,1756355570,111.0,LOCKED
68afe0106ce213cee766b0c1,test004,442,1756355580,111.0,LOCKED
68afe0106ce213cee766b0c2,test004,442,1756355590,111.0,LOCKED
68afe0106ce213cee766b0c3,test004,442,1756355600,105.0,LOCKED
68afe0106ce213cee766b0c4,test004,442,1756355610,107.0,LOCKED
68afe0106ce213cee766b0c5,test004,442,1756355620,104.0,LOCKED
68afe0106ce213cee766b0c6,test004,442,1756355630,104.0,LOCKED
68afe0106ce213cee766b0c7,test004,442,1756355640,102.0,SEARCHING
68afe0106ce213cee766b0c8,test004,442,1756355650,105.0,SEARCHING
68afe0106ce213cee766b0c9,test004,442,1756355660,103.0,SEARCHING
68afe0106ce213cee766b0ca,test004,442,1756355670,103.0,SEARCHING
68afe0106ce213cee766b0cb,test004,442,1756355680,103.0,SEARCHING
68afe0106ce213cee766b0cc,test004,442,1756355690,103.0,SEARCHING
68afe0106ce213cee766b0cd,test004,442,1756355700,102.0,SEARCHING
68afe0106ce213cee766b0ce,test004,442,1756355710,103.0,SEARCHING
68afe0106ce213cee766b0cf,test004,442,1756355720,102.0,SEARCHING
68afe0106ce213cee766b0d0,test004,442,1756355730,98.0,SEARCHING
68afe0106ce213cee766b0d1,test004,442,1756355740,100.0,SEARCHING
68afe0106ce213cee766b0d2,test004,442,1756355750,100.0,SEARCHING
68afe0106ce213cee766b0d3,test004,442,1756355760,98.0,SEARCHING
68afe0106ce213cee766b0d4,test004,442,1756355770,99.0,SEARCHING
68afe0106ce213cee766b0d5,test004,442,1756355780,99.0,SEARCHING
68afe0106ce213cee766b0d6,test004,442,1756355790,104.0,LOCKED
68afe0106ce213cee766b0d7,test004,442,1756355800,103.0,LOCKED
68afe0106ce213cee766b0d8,test004,442,1756355810,101.0,LOCKED
68afe0106ce213cee766b0d9,test004,442,1756355820,98.0,LOCKED
68afe0106ce213cee766b0da,test004,442,1756355830,101.0,LOCKED
68afe0106ce213cee766b0db,test004,442,1756355840,99.0,LOCKED
68afe0106ce213cee766b0dc,test004,442,1756355850,100.0,LOCKED
68afe0106ce213cee766b0dd,test004,442,1756355860,104.0,LOCKED
68afe0106ce213cee766b0de,test004,442,1756355870,101.0,LOCKED
68afe0106ce213cee766b0df,test004,442,1756355880,98.0,LOCKED
68afe0106ce213cee766b0e0,test004,442,1756355890,98.0,SEARCHING
68afe0106ce213cee766b0e1,test004,442,1756355900,97.0,SEARCHING
68afe0106ce213cee766b0e2,test004,442,1756355910,97.0,SEARCHING
68afe0106ce213cee766b0e3,test004,442,1756355920,94.0,SEARCHING
68afe0106ce213cee766b0e4,test004,442,1756355930,93.0,SEARCHING
68afe0106ce213cee766b0e5,test004,442,1756355940,93.0,SEARCHING
68afe0106ce213cee766b0e6,test004,442,1756355950,93.0,SEARCHING
68afe0106ce213cee766b0e7,test004,442,1756355960,96.0,SEARCHING
68afe0106ce213cee766b0e8,test004,442,1756355970,99.0,SEARCHING
68afe0106ce213cee766b0e9,test004,442,1756355980,103.0,SEARCHING
68afe0106ce213cee766b0ea,test004,442,1756355990,106.0,SEARCHING
68afe0106ce213cee766b0eb,test004,442,1756356000,105.0,SEARCHING
68afe0106ce213cee766b0ec,test004,442,1756356010,106.0,SEARCHING
68afe0106ce213cee766b0ed,test004,442,1756356020,110.0,SEARCHING
68afe0106ce213cee766b0ee,test004,442,1756356030,109.0,SEARCHING
68afe0106ce213cee766b0ef,test004,442,1756356040,112.0,LOCKED
68afe0106ce213cee766b0f0,test004,442,1756356050,114.0,LOCKED
68afe0106ce213cee766b0f1,test004,442,1756356060,114.0,LOCKED
68afe0106ce213cee766b0f2,test004,442,1756356070,114.0,LOCKED
68afe0106ce213cee766b0f3,test004,442,1756356080,118.0,LOCKED
68afe255c6cec652f47fbc05,test004,442,1756356090,119.0,LOCKED
68afe255c6cec652f47fbc06,test004,442,1756356100,123.0,LOCKED
68afe255c6cec652f47fbc07,test004,442,1756356110,126.0,LOCKED
68afe255c6cec652f47fbc08,test004,442,1756356120,129.0,LOCKED
68afe255c6cec652f47fbc09,test004,442,1756356130,133.0,LOCKED
68afe255c6cec652f47fbc0a,test004,442,1756356140,136.0,LOCKED
68afe255c6cec652f47fbc0b,test004,442,1756356150,132.0,LOCKED
68afe255c6cec652f47fbc0c,test004,442,1756356160,129.0,LOCKED
68afe255c6cec652f47fbc0d,test004,442,1756356170,129.0,LOCKED
68afe255c6cec652f47fbc0e,test004,442,1756356180,128.0,LOCKED
68afe255c6cec652f47fbc0f,test004,442,1756356190,129.0,LOCKED
68afe255c6cec652f47fbc10,test004,442,1756356200,128.0,LOCKED
68afe255c6cec652f47fbc11,test004,442,1756356210,129.0,LOCKED
68afe255c6cec652f47fbc12,test004,442,1756356220,126.0,LOCKED
68afe255c6cec652f47fbc13,test004,442,1756356230,124.0,LOCKED
68afe255c6cec652f47fbc14,test004,442,1756356240,125.0,LOCKED
68afe255c6cec652f47fbc15,test004,442,1756356250,123.0,LOCKED
68afe255c6cec652f47fbc16,test004,442,1756356260,122.0,LOCKED
68afe255c6cec652f47fbc17,test004,442,1756356270,121.0,LOCKED
68afe255c6cec652f47fbc18,test004,442,1756356280,119.0,LOCKED
68afe255c6cec652f47fbc19,test004,442,1756356290,121.0,SEARCHING
68afe255c6cec652f47fbc1a,test004,442,1756356300,120.0,SEARCHING
68afe255c6cec652f47fbc1b,test004,442,1756356310,121.0,SEARCHING
68afe255c6cec652f47fbc1c,test004,442,1756356320,121.0,SEARCHING
68afe255c6cec652f47fbc1d,test004,442,1756356330,121.0,SEARCHING
68afe255c6cec652f47fbc1e,test004,442,1756356340,118.0,SEARCHING
68afe255c6cec652f47fbc1f,test004,442,1756356350,116.0,SEARCHING
68afe255c6cec652f47fbc20,test004,442,1756356360,116.0,SEARCHING
68afe255c6cec652f47fbc21,test004,442,1756356370,119.0,SEARCHING
68afe255c6cec652f47fbc22,test004,442,1756356380,120.0,SEARCHING
68afe255c6cec652f47fbc23,test004,442,1756356390,119.0,SEARCHING
68afe255c6cec652f47fbc24,test004,442,1756356400,115.0,SEARCHING
68afe255c6cec652f47fbc25,test004,442,1756356410,111.0,SEARCHING
68afe255c6cec652f47fbc26,test004,442,1756356420,109.0,SEARCHING
68afe255c6cec652f47fbc27,test004,442,1756356430,107.0,SEARCHING
68afe255c6cec652f47fbc28,test004,442,1756356440,104.0,SEARCHING
68afe255c6cec652f47fbc29,test004,442,1756356450,105.0,SEARCHING
68afe255c6cec652f47fbc2a,test004,442,1756356460,101.0,SEARCHING
68afe255c6cec652f47fbc2b,test004,442,1756356470,100.0,SEARCHING
68afe255c6cec652f47fbc2c,test004,442,1756356480,99.0,SEARCHING
68afe255c6cec652f47fbc2d,test004,442,1756356490,99.0,SEARCHING
68afe255c6cec652f47fbc2e,test004,442,1756356500,99.0,SEARCHING
68afe255c6cec652f47fbc2f,test004,442,1756356510,97.0,SEARCHING
68afe255c6cec652f47fbc30,test004,442,1756356520,97.0,SEARCHING
68afe255c6cec652f47fbc31,test004,442,1756356530,96.0,SEARCHING
68afe255c6cec652f47fbc32,test004,442,1756356540,94.0,SEARCHING
68afe255c6cec652f47fbc33,test004,442,1756356550,95.0,SEARCHING
68afe255c6cec652f47fbc34,test004,442,1756356560,95.0,SEARCHING
68afe255c6cec652f47fbc35,test004,442,1756356570,90.0,SEARCHING
68afe255c6cec652f47fbc36,test004,442,1756356580,89.0,SEARCHING
68afe255c6cec652f47fbc37,test004,442,1756356590,86.0,LOCKED
68afe255c6cec652f47fbc38,test004,442,1756356600,83.0,LOCKED
68afe255c6cec652f47fbc39,test004,442,1756356610,85.0,LOCKED
68afe255c6cec652f47fbc3a,test004,442,1756356620,84.0,LOCKED
68afe255c6cec652f47fbc3b,test004,442,1756356630,81.0,LOCKED
68afe255c6cec652f47fbc3c,test004,442,1756356640,80.0,LOCKED
68afe255c6cec652f47fbc3d,test004,442,1756356650,82.0,LOCKED
68afe255c6cec652f47fbc3e,test004,442,1756356660,81.0,LOCKED
68afe255c6cec652f47fbc3f,test004,442,1756356670,83.0,LOCKED
68afe255c6cec652f47fbc40,test004,442,1756356680,85.0,LOCKED
68afe70a9dd923b91ffe0772,test004,442,1756356690,85.0,SEARCHING
68afe70a9dd923b91ffe0773,test004,442,1756356700,84.0,SEARCHING
68afe70a9dd923b91ffe0774,test004,442,1756356710,86.0,SEARCHING
68afe70a9dd923b91ffe0775,test004,442,1756356720,91.0,SEARCHING
68afe70a9dd923b91ffe0776,test004,442,1756356730,93.0,SEARCHING
68afe70a9dd923b91ffe0777,test004,442,1756356740,93.0,LOCKED
68afe70a9dd923b91ffe0778,test004,442,1756356750,99.0,LOCKED
68afe70a9dd923b91ffe0779,test004,442,1756356760,103.0,LOCKED
68afe70a9dd923b91ffe077a,test004,442,1756356770,99.0,LOCKED
68afe70a9dd923b91ffe077b,test004,442,1756356780,97.0,LOCKED
68afe70a9dd923b91ffe077c,test004,442,1756356790,96.0,LOCKED
68afe70a9dd923b91ffe077d,test004,442,1756356800,97.0,LOCKED
68afe70a9dd923b91ffe077e,test004,442,1756356810,91.0,LOCKED
68afe70a9dd923b91ffe077f,test004,442,1756356820,82.0,LOCKED
68afe70a9dd923b91ffe0780,test004,442,1756356830,83.0,LOCKED
68afe70a9dd923b91ffe0781,test004,442,1756356840,85.0,LOCKED
68afe70a9dd923b91ffe0782,test004,442,1756356850,88.0,LOCKED
68afe70a9dd923b91ffe0783,test004,442,1756356860,87.0,LOCKED
68afe70a9dd923b91ffe0784,test004,442,1756356870,85.0,LOCKED
68afe70a9dd923b91ffe0785,test004,442,1756356880,85.0,LOCKED
68afe70a9dd923b91ffe0786,test004,442,1756356890,85.0,SEARCHING
68afe70a9dd923b91ffe0787,test004,442,1756356900,84.0,SEARCHING
68afe70a9dd923b91ffe0788,test004,442,1756356910,83.0,SEARCHING
68afe70a9dd923b91ffe0789,test004,442,1756356920,84.0,SEARCHING
68afe70a9dd923b91ffe078a,test004,442,1756356930,81.0,SEARCHING
68afe70a9dd923b91ffe078b,test004,442,1756356940,81.0,LOCKED
68afe70a9dd923b91ffe078c,test004,442,1756356950,82.0,LOCKED
68afe70a9dd923b91ffe078d,test004,442,1756356960,82.0,LOCKED
68afe70a9dd923b91ffe078e,test004,442,1756356970,82.0,LOCKED
68afe70a9dd923b91ffe078f,test004,442,1756356980,81.0,LOCKED
68afe70a9dd923b91ffe0790,test004,442,1756356990,81.0,LOCKED
68afe70a9dd923b91ffe0791,test004,442,1756357000,80.0,LOCKED
68afe70a9dd923b91ffe0792,test004,442,1756357010,80.0,LOCKED
68afe70a9dd923b91ffe0793,test004,442,1756357020,80.0,LOCKED
68afe70a9dd923b91ffe0794,test004,442,1756357030,82.0,LOCKED
68afe70a9dd923b91ffe0795,test004,442,1756357040,80.0,LOCKED
68afe70a9dd923b91ffe0796,test004,442,1756357050,81.0,LOCKED
68afe70a9dd923b91ffe0797,test004,442,1756357060,80.0,LOCKED
68afe70a9dd923b91ffe0798,test004,442,1756357070,79.0,LOCKED
68afe70a9dd923b91ffe0799,test004,442,1756357080,80.0,LOCKED
68afe70a9dd923b91ffe079a,test004,442,1756357090,79.0,LOCKED
68afe70a9dd923b91ffe079b,test004,442,1756357100,80.0,LOCKED
68afe70a9dd923b91ffe079c,test004,442,1756357110,80.0,LOCKED
68afe70a9dd923b91ffe079d,test004,442,1756357120,83.0,LOCKED
68afe70a9dd923b91ffe079e,test004,442,1756357130,81.0,LOCKED
68afe70a9dd923b91ffe079f,test004,442,1756357140,79.0,LOCKED
68afe70a9dd923b91ffe07a0,test004,442,1756357150,74.0,LOCKED
68afe70a9dd923b91ffe07a1,test004,442,1756357160,73.0,LOCKED
68afe70a9dd923b91ffe07a2,test004,442,1756357170,77.0,LOCKED
68afe70a9dd923b91ffe07a3,test004,442,1756357180,76.0,LOCKED
68afe70a9dd923b91ffe07a4,test004,442,1756357190,73.0,SEARCHING
68afe70a9dd923b91ffe07a5,test004,442,1756357200,78.0,SEARCHING
68afe70a9dd923b91ffe07a6,test004,442,1756357210,79.0,SEARCHING
68afe70a9dd923b91ffe07a7,test004,442,1756357220,79.0,SEARCHING
68afe70a9dd923b91ffe07a8,test004,442,1756357230,77.0,SEARCHING
68afe70a9dd923b91ffe07a9,test004,442,1756357240,77.0,LOCKED
68afe70a9dd923b91ffe07aa,test004,442,1756357250,78.0,LOCKED
68afe70a9dd923b91ffe07ab,test004,442,1756357260,81.0,LOCKED
68afe70a9dd923b91ffe07ac,test004,442,1756357270,77.0,LOCKED
68afe70a9dd923b91ffe07ad,test004,442,1756357280,78.0,LOCKED
68afe7089dd923b91ffdc911,test004,442,1756357290,78.0,SEARCHING
68afe7089dd923b91ffdc912,test004,442,1756357300,76.0,SEARCHING
68afe7089dd923b91ffdc913,test004,442,1756357310,76.0,SEARCHING
68afe7089dd923b91ffdc914,test004,442,1756357320,77.0,SEARCHING
68afe7089dd923b91ffdc915,test004,442,1756357330,79.0,SEARCHING
68afe7089dd923b91ffdc916,test004,442,1756357340,74.0,LOCKED
68afe7089dd923b91ffdc917,test004,442,1756357350,77.0,LOCKED
68afe7089dd923b91ffdc918,test004,442,1756357360,77.0,LOCKED
68afe7089dd923b91ffdc919,test004,442,1756357370,77.0,LOCKED
68afe7089dd923b91ffdc91a,test004,442,1756357380,78.0,LOCKED
68afe7089dd923b91ffdc91b,test004,442,1756357390,80.0,LOCKED
68afe7089dd923b91ffdc91c,test004,442,1756357400,79.0,LOCKED
68afe7089dd923b91ffdc91d,test004,442,1756357410,79.0,LOCKED
68afe7089dd923b91ffdc91e,test004,442,1756357420,76.0,LOCKED
